TRADE | BUY=3 SELL=2 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=78793 SELL=78792 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=78795 SELL=78794 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=78797 SELL=78796 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=78799 SELL=78798 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=78803 SELL=78802 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=78805 SELL=78804 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=78807 SELL=78806 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=78809 SELL=78808 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=78813 SELL=78812 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=78815 SELL=78814 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=78817 SELL=78816 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=78819 SELL=78818 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=78823 SELL=78822 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=78825 SELL=78824 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=78827 SELL=78826 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=78829 SELL=78828 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=78833 SELL=78832 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=78835 SELL=78834 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=78837 SELL=78836 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=78839 SELL=78838 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=78843 SELL=78842 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=78845 SELL=78844 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=78847 SELL=78846 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=78849 SELL=78848 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=78853 SELL=78852 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=78855 SELL=78854 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=78857 SELL=78856 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=78859 SELL=78858 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=78863 SELL=78862 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=78865 SELL=78864 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=78867 SELL=78866 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=78869 SELL=78868 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=78873 SELL=78872 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=78875 SELL=78874 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=78877 SELL=78876 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=78879 SELL=78878 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=78883 SELL=78882 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=78885 SELL=78884 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=78887 SELL=78886 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=78889 SELL=78888 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=78893 SELL=78892 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=78895 SELL=78894 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=78897 SELL=78896 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=78899 SELL=78898 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=78903 SELL=78902 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=78905 SELL=78904 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=78907 SELL=78906 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=78909 SELL=78908 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=78913 SELL=78912 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=78915 SELL=78914 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=78917 SELL=78916 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=78919 SELL=78918 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=78923 SELL=78922 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=78925 SELL=78924 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=78927 SELL=78926 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=78929 SELL=78928 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=78933 SELL=78932 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=78935 SELL=78934 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=78937 SELL=78936 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=78939 SELL=78938 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=78943 SELL=78942 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=78945 SELL=78944 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=78947 SELL=78946 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=78949 SELL=78948 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=78953 SELL=78952 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=78955 SELL=78954 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=78957 SELL=78956 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=78959 SELL=78958 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=78963 SELL=78962 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=78965 SELL=78964 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=78967 SELL=78966 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=78969 SELL=78968 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=78973 SELL=78972 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=78975 SELL=78974 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=78977 SELL=78976 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=78979 SELL=78978 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=78983 SELL=78982 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=78985 SELL=78984 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=78987 SELL=78986 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=78989 SELL=78988 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=78993 SELL=78992 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=78995 SELL=78994 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=78997 SELL=78996 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=78999 SELL=78998 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79003 SELL=79002 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79005 SELL=79004 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79007 SELL=79006 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79009 SELL=79008 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79013 SELL=79012 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79015 SELL=79014 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79017 SELL=79016 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79019 SELL=79018 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79023 SELL=79022 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79025 SELL=79024 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79027 SELL=79026 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79029 SELL=79028 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79033 SELL=79032 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79035 SELL=79034 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79037 SELL=79036 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79039 SELL=79038 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79043 SELL=79042 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79045 SELL=79044 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79047 SELL=79046 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79049 SELL=79048 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79053 SELL=79052 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79055 SELL=79054 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79057 SELL=79056 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79059 SELL=79058 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79063 SELL=79062 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79065 SELL=79064 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79067 SELL=79066 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79069 SELL=79068 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79073 SELL=79072 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79075 SELL=79074 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79077 SELL=79076 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79079 SELL=79078 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79083 SELL=79082 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79085 SELL=79084 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79087 SELL=79086 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79089 SELL=79088 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79093 SELL=79092 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79095 SELL=79094 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79097 SELL=79096 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79099 SELL=79098 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79103 SELL=79102 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79105 SELL=79104 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79107 SELL=79106 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79109 SELL=79108 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79113 SELL=79112 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79115 SELL=79114 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79117 SELL=79116 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79119 SELL=79118 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79123 SELL=79122 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79125 SELL=79124 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79127 SELL=79126 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79129 SELL=79128 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79133 SELL=79132 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79135 SELL=79134 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79137 SELL=79136 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79139 SELL=79138 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79143 SELL=79142 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79145 SELL=79144 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79147 SELL=79146 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79149 SELL=79148 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79153 SELL=79152 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79155 SELL=79154 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79157 SELL=79156 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79159 SELL=79158 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79163 SELL=79162 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79165 SELL=79164 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79167 SELL=79166 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79169 SELL=79168 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79173 SELL=79172 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79175 SELL=79174 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79177 SELL=79176 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79179 SELL=79178 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79183 SELL=79182 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79185 SELL=79184 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79187 SELL=79186 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79189 SELL=79188 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79193 SELL=79192 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79195 SELL=79194 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79197 SELL=79196 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79199 SELL=79198 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79203 SELL=79202 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79205 SELL=79204 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79207 SELL=79206 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79209 SELL=79208 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79213 SELL=79212 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79215 SELL=79214 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79217 SELL=79216 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79219 SELL=79218 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79223 SELL=79222 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79225 SELL=79224 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79227 SELL=79226 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79229 SELL=79228 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79233 SELL=79232 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79235 SELL=79234 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79237 SELL=79236 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79239 SELL=79238 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79243 SELL=79242 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79245 SELL=79244 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79247 SELL=79246 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79249 SELL=79248 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79253 SELL=79252 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79255 SELL=79254 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79257 SELL=79256 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79259 SELL=79258 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79263 SELL=79262 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79265 SELL=79264 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79267 SELL=79266 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79269 SELL=79268 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79273 SELL=79272 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79275 SELL=79274 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79277 SELL=79276 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79279 SELL=79278 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79283 SELL=79282 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79285 SELL=79284 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79287 SELL=79286 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79289 SELL=79288 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79293 SELL=79292 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79295 SELL=79294 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79297 SELL=79296 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79299 SELL=79298 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79303 SELL=79302 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79305 SELL=79304 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79307 SELL=79306 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79309 SELL=79308 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79313 SELL=79312 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79315 SELL=79314 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79317 SELL=79316 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79319 SELL=79318 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79323 SELL=79322 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79325 SELL=79324 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79327 SELL=79326 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79329 SELL=79328 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79333 SELL=79332 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79335 SELL=79334 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79337 SELL=79336 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79339 SELL=79338 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79343 SELL=79342 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79345 SELL=79344 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79347 SELL=79346 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79349 SELL=79348 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79353 SELL=79352 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79355 SELL=79354 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79357 SELL=79356 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79359 SELL=79358 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79363 SELL=79362 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79365 SELL=79364 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79367 SELL=79366 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79369 SELL=79368 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79373 SELL=79372 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79375 SELL=79374 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79377 SELL=79376 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79379 SELL=79378 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79383 SELL=79382 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79385 SELL=79384 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79387 SELL=79386 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79389 SELL=79388 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79393 SELL=79392 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79395 SELL=79394 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79397 SELL=79396 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79399 SELL=79398 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79403 SELL=79402 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79405 SELL=79404 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79407 SELL=79406 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79409 SELL=79408 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79413 SELL=79412 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79415 SELL=79414 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79417 SELL=79416 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79419 SELL=79418 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79423 SELL=79422 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79425 SELL=79424 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79427 SELL=79426 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79429 SELL=79428 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79433 SELL=79432 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79435 SELL=79434 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79437 SELL=79436 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79439 SELL=79438 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79443 SELL=79442 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79445 SELL=79444 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79447 SELL=79446 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79449 SELL=79448 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79453 SELL=79452 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79455 SELL=79454 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79457 SELL=79456 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79459 SELL=79458 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79463 SELL=79462 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79465 SELL=79464 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79467 SELL=79466 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79469 SELL=79468 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79473 SELL=79472 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79475 SELL=79474 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79477 SELL=79476 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79479 SELL=79478 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79483 SELL=79482 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79485 SELL=79484 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79487 SELL=79486 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79489 SELL=79488 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79493 SELL=79492 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79495 SELL=79494 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79497 SELL=79496 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79499 SELL=79498 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79503 SELL=79502 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79505 SELL=79504 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79507 SELL=79506 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79509 SELL=79508 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79513 SELL=79512 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79515 SELL=79514 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79517 SELL=79516 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79519 SELL=79518 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79523 SELL=79522 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79525 SELL=79524 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79527 SELL=79526 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79529 SELL=79528 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79533 SELL=79532 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79535 SELL=79534 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79537 SELL=79536 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79539 SELL=79538 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79543 SELL=79542 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79545 SELL=79544 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79547 SELL=79546 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79549 SELL=79548 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79553 SELL=79552 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79555 SELL=79554 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79557 SELL=79556 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79559 SELL=79558 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79563 SELL=79562 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79565 SELL=79564 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79567 SELL=79566 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79569 SELL=79568 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79573 SELL=79572 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79575 SELL=79574 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79577 SELL=79576 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79579 SELL=79578 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79583 SELL=79582 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79585 SELL=79584 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79587 SELL=79586 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79589 SELL=79588 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=79593 SELL=79592 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=79595 SELL=79594 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=79597 SELL=79596 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=79599 SELL=79598 SYMBOL=AAPL PRICE=107 QTY=10
